filename,label
unknown_0056.__2,0
unknown_0057.__0,0
unknown_0057.__1,0
unknown_0057.__2,0
unknown_0058.__0,0
unknown_0058.__1,0
unknown_0058.__2,0
unknown_0059.__0,0
unknown_0059.__1,0
unknown_0059.__2,0
unknown_0060.__0,0
unknown_0060.__1,0
unknown_0060.__2,0
unknown_0061.__0,0
unknown_0061.__1,0
unknown_0062.__0,0
unknown_0062.__1,0
unknown_0063.__0,0
unknown_0063.__1,0
unknown_0064.__0,0
unknown_0064.__1,0
unknown_0065.__0,0
unknown_0065.__1,0
unknown_0066.__0,0
unknown_0066.__1,0
unknown_0067.__0,0
unknown_0067.__1,0
unknown_0068.__0,0
unknown_0068.__1,0
unknown_0069.__0,0
unknown_0069.__1,0
unknown_0070.__0,0
unknown_0070.__1,0
unknown_0071.__0,0
unknown_0071.__1,0
unknown_0072.__0,0
unknown_0072.__1,0
unknown_0073.__0,0
unknown_0073.__1,0
unknown_0074.__0,0
unknown_0074.__1,0
unknown_0075.__0,0
unknown_0075.__1,0
unknown_0076.__0,0
unknown_0076.__1,0
unknown_0077.__0,0
unknown_0077.__1,0
unknown_0078.__0,0
unknown_0078.__1,0
unknown_0079.__0,0
unknown_0079.__1,0
unknown_0080.__0,0
unknown_0080.__1,0
unknown_0081.__0,0
unknown_0081.__1,0
unknown_0082.__0,0
unknown_0082.__1,0
unknown_0083.__0,0
unknown_0083.__1,0
unknown_0084.__0,0
unknown_0084.__1,0
unknown_0085.__0,0
unknown_0085.__1,0
unknown_0086.__0,0
unknown_0086.__1,0
unknown_0087.__0,0
unknown_0087.__1,0
unknown_0088.__0,0
unknown_0088.__1,0
unknown_0089.__0,0
unknown_0089.__1,0
unknown_0090.__0,0
unknown_0090.__1,0
unknown_0091.__0,0
unknown_0091.__1,0
unknown_0092.__0,0
unknown_0092.__1,0
unknown_0093.__0,0
unknown_0093.__1,0
unknown_0094.__0,0
unknown_0094.__1,0
unknown_0095.__0,0
unknown_0095.__1,0
unknown_0096.__0,0
unknown_0096.__1,0
unknown_0097.__0,0
unknown_0097.__1,0
unknown_0098.__0,0
unknown_0098.__1,0
unknown_0099.__0,0
unknown_0099.__1,0
unknown_0100.__0,0
unknown_0100.__1,0
unknown_0101.__0,0
unknown_0101.__1,0
unknown_0102.__0,0
unknown_0102.__1,0
unknown_0103.__0,0
unknown_0103.__1,0
unknown_0104.__0,0
unknown_0105.__0,0
unknown_0106.__0,0
unknown_0107.__0,0
unknown_0108.__0,0
unknown_0109.__0,0
unknown_0110.__0,0
unknown_0111.__0,0
unknown_0112.__0,0
unknown_0113.__0,0
unknown_0114.__0,0
unknown_0115.__0,0
unknown_0116.__0,0
unknown_0117.__0,0
unknown_0118.__0,0
unknown_0119.__0,0
unknown_0120.__0,0
unknown_0121.__0,0
unknown_0122.__0,0
unknown_0123.__0,0
unknown_0124.__0,0
unknown_0125.__0,0
unknown_0126.__0,0
unknown_0127.__0,0
unknown_0128.__0,0
unknown_0129.__0,0
unknown_0130.__0,0
unknown_0131.__0,0
unknown_0132.__0,0
unknown_0133.__0,0
unknown_0134.__0,0
unknown_0135.__0,0
unknown_0136.__0,0
unknown_0137.__0,0
